groupId,fileId,username,rank,subm_ts
0,742,nischayaisynch,738,1717862164.0
0,579,ayukumi,577,1717861937.0
0,514,ayoaditya,512,1717861573.0
0,542,Farhan_Sakib,541,1717862337.0
0,605,sunnymaurya101,606,1717862354.0
0,685,kunj_patel2003,685,1717862377.0
0,696,Supress257,696,1717861965.0
0,768,prathamk0603,765,1717861956.0
0,651,rajparikh03,652,1717862349.0
0,712,dekatuna,713,1717862144.0
0,614,Subhra3032,613,1717862373.0
0,550,bhaskar_op,547,1717862365.0
0,710,Eren_Midoriya27,711,1717861512.0
0,619,hxh3o,620,1717862083.0
0,356,pyaracetamol,357,1717861908.0
0,683,jod0311,684,1717862072.0
0,634,titiksha6390,635,1717862172.0
0,737,sagar180304,736,1717862380.0
1,402,Arifrahaman,401,1717862390.0
1,623,satyam0774,623,1717862392.0
1,525,teerth_patel,524,1717861637.0
1,787,ranitmukherjee,787,1717862093.0
1,444,srinivasthuppudu,445,1717861962.0
1,585,dishanth_0282,586,1717862268.0
1,543,chaitanyameshram07,542,1717862339.0
1,604,gr8-alizaidi,605,1717862354.0
1,446,Binit_kumar_jha,447,1717861366.0
1,648,user3460wU,648,1717862312.0
1,751,Tyaggs,748,1717862353.0
2,453,VeXe1199,453,1717861995.0
2,571,sharmamrityunjay110,570,1717862193.0
2,618,Mickey321,617,1717862378.0
2,641,aryansanghi008,642,1717861642.0
2,457,kabir1428,457,1717862303.0
2,481,sachitt_kumbhatt,482,1717862069.0
2,798,do4z,798,1717862356.0
3,348,satorugojocj6,350,1717862172.0
3,673,SHAHSAI,676,1717861944.0
3,679,SomeshRaj09,680,1717862334.0
3,720,utpalanand5,720,1717862342.0
3,368,mkm2015,369,1717861947.0
3,608,srichakradevarakonda5,609,1717862363.0
3,410,harikay67,413,1717862141.0
4,375,21r01a05k7,374,1717862269.0
4,456,dushyantrajeev,454,1717861397.0
4,443,Neha_84,442,1717861825.0
4,620,apsar786,624,1717861770.0
4,657,devanshsharma07,657,1717862371.0
4,747,nikhrasuryansh,747,1717862343.0
5,413,anim_2403,416,1717861551.0
5,700,desaiaarsh4,701,1717861985.0
5,499,vaibhavraje,502,1717861533.0
5,692,7R9zEaH0Hg,692,1717862157.0
5,595,pandeypriyansh408,600,1717862319.0
5,523,rohitreddy192,526,1717861948.0
6,492,pewlkit,489,1717862386.0
6,767,20240628.bale22rmcf,767,1717861939.0
6,451,vitesh23,450,1717862274.0
6,508,PrithviNadagouda,510,1717861855.0
7,536,Naga_Bhuvith,540,1717862334.0
7,760,muthuhariharan2001,757,1717862382.0
7,758,paridhichawhan,760,1717862336.0
8,200,Aditya_Dixit94,202,1717860012.0
8,480,rkm786forchess,481,1717859305.0
8,643,bharatchandwani,643,1717861949.0
9,418,kxiti1905,421,1717861576.0
9,512,Sasta_Coder,516,1717861802.0
9,729,parthhalwane,735,1717862347.0
10,255,Astatine08,255,1717861518.0
10,328,priyanshu11_,333,1717861496.0
10,749,Ganesh287,752,1717861937.0
11,153,cro_poder,153,1717860689.0
11,629,bigD-Deepak,628,1717860339.0
12,399,ekalavya_pc,398,1717862088.0
12,505,lalit2001,506,1717862139.0
13,733,shiva0102,734,1717862340.0
13,745,20240623.kira_44,745,1717862154.0
14,405,tejes333,406,1717861804.0
14,695,nitrbiswa,695,1717862239.0
15,429,user5142ue,424,1717862189.0
15,598,Param129,593,1717862289.0
16,559,kumarrahul31199,555,1717862391.0
16,738,captSomu,733,1717862007.0
17,239,Java_Script_Coder,240,1717861377.0
17,294,aluriDevAnanth,289,1717861521.0
18,600,ABleetcode_17,602,1717862328.0
18,759,ankikadey,761,1717862283.0
19,342,hetvikgoel2021,345,1717862139.0
19,698,charumathip21,700,1717861985.0
20,394,sk_07singh,397,1717862370.0
20,661,keagen,661,1717862375.0
21,474,20A31A05G8,473,1717862030.0
21,761,RAHUL_JANGID_01,759,1717862232.0
